Green Arrow (Comics),314,https://archiveofourown.org/tags/Green%20Arrow%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Code Lyoko,308,https://archiveofourown.org/tags/Code%20Lyoko/works,Cartoons *a* Comics *a* Graphic Novels
Guardians of the Galaxy (Comics),301,https://archiveofourown.org/tags/Guardians%20of%20the%20Galaxy%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Futurama,297,https://archiveofourown.org/tags/Futurama/works,Cartoons *a* Comics *a* Graphic Novels
Welcome to Hell - All Media Types,296,https://archiveofourown.org/tags/Welcome%20to%20Hell%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Marvel Adventures (Comics),293,https://archiveofourown.org/tags/Marvel%20Adventures%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Deus Ex: Human Revolution,291,https://archiveofourown.org/tags/Deus%20Ex:%20Human%20Revolution/works,Cartoons *a* Comics *a* Graphic Novels
Fables (Willingham) - All Media Types,291,https://archiveofourown.org/tags/Fables%20(Willingham)%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Wolverine and the X-Men - All Media Types,290,https://archiveofourown.org/tags/Wolverine%20and%20the%20X-Men%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Gargoyles (TV),288,https://archiveofourown.org/tags/Gargoyles%20(TV)/works,Cartoons *a* Comics *a* Graphic Novels
Transformers: Beast Wars,288,https://archiveofourown.org/tags/Transformers:%20Beast%20Wars/works,Cartoons *a* Comics *a* Graphic Novels
Kagaku Ninja Tai Gatchaman & Related Fandoms,287,https://archiveofourown.org/tags/Kagaku%20Ninja%20Tai%20Gatchaman%20*a*%20Related%20Fandoms/works,Cartoons *a* Comics *a* Graphic Novels
Transformers: Rescue Bots,283,https://archiveofourown.org/tags/Transformers:%20Rescue%20Bots/works,Cartoons *a* Comics *a* Graphic Novels
Birds of Prey (Comic),282,https://archiveofourown.org/tags/Birds%20of%20Prey%20(Comic)/works,Cartoons *a* Comics *a* Graphic Novels
Justice League of America (Comics),280,https://archiveofourown.org/tags/Justice%20League%20of%20America%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Watchmen (Comic),279,https://archiveofourown.org/tags/Watchmen%20(Comic)/works,Cartoons *a* Comics *a* Graphic Novels
Hey Arnold!,278,https://archiveofourown.org/tags/Hey%20Arnold!/works,Cartoons *a* Comics *a* Graphic Novels
Legion of Super Heroes - All Media Types,278,https://archiveofourown.org/tags/Legion%20of%20Super%20Heroes%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Peter Pan & The Pirates,276,https://archiveofourown.org/tags/Peter%20Pan%20*a*%20The%20Pirates/works,Cartoons *a* Comics *a* Graphic Novels
World's Finest (Comics),275,https://archiveofourown.org/tags/World's%20Finest%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
X-Ray & Vav (Cartoon),274,https://archiveofourown.org/tags/X-Ray%20*a*%20Vav%20(Cartoon)/works,Cartoons *a* Comics *a* Graphic Novels
Marvel Adventures: Avengers,271,https://archiveofourown.org/tags/Marvel%20Adventures:%20Avengers/works,Cartoons *a* Comics *a* Graphic Novels
Monster High,271,https://archiveofourown.org/tags/Monster%20High/works,Cartoons *a* Comics *a* Graphic Novels
The Losers (Comic),269,https://archiveofourown.org/tags/The%20Losers%20(Comic)/works,Cartoons *a* Comics *a* Graphic Novels
Hellblazer,265,https://archiveofourown.org/tags/Hellblazer/works,Cartoons *a* Comics *a* Graphic Novels
Voltron: Defender of the Universe (1984),264,https://archiveofourown.org/tags/Voltron:%20Defender%20of%20the%20Universe%20(1984)/works,Cartoons *a* Comics *a* Graphic Novels
Tintin - All Media Types,262,https://archiveofourown.org/tags/Tintin%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
ParaNorman (2012),261,https://archiveofourown.org/tags/ParaNorman%20(2012)/works,Cartoons *a* Comics *a* Graphic Novels
19天 - Old先 | 19 Days - Old Xian,259,https://archiveofourown.org/tags/19%E5%A4%A9%20-%20Old%E5%85%88%20%7C%2019%20Days%20-%20Old%20Xian/works,Cartoons *a* Comics *a* Graphic Novels
Harley Quinn (Comics),259,https://archiveofourown.org/tags/Harley%20Quinn%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Powerpuff Girls,258,https://archiveofourown.org/tags/Powerpuff%20Girls/works,Cartoons *a* Comics *a* Graphic Novels
