The Trials of Apollo - Rick Riordan,580,https://archiveofourown.org/tags/The%20Trials%20of%20Apollo%20-%20Rick%20Riordan/works,Books *a* Literature
The Song of Achilles - Madeline Miller,565,https://archiveofourown.org/tags/The%20Song%20of%20Achilles%20-%20Madeline%20Miller/works,Books *a* Literature
Baby-Sitters Club - Ann M. Martin,563,https://archiveofourown.org/tags/Baby-Sitters%20Club%20-%20Ann%20M*d*%20Martin/works,Books *a* Literature
Baby-Sitters Club - All Media Types,560,https://archiveofourown.org/tags/Baby-Sitters%20Club%20-%20All%20Media%20Types/works,Books *a* Literature
Snow White - All Media Types,558,https://archiveofourown.org/tags/Snow%20White%20-%20All%20Media%20Types/works,Books *a* Literature
WODEHOUSE P. G. - Works,546,https://archiveofourown.org/tags/WODEHOUSE%20P*d*%20G*d*%20-%20Works/works,Books *a* Literature
LOVECRAFT H. P. - Works,536,https://archiveofourown.org/tags/LOVECRAFT%20H*d*%20P*d*%20-%20Works/works,Books *a* Literature
No. 6 - Asano Atsuko,533,https://archiveofourown.org/tags/No*d*%206%20-%20Asano%20Atsuko/works,Books *a* Literature
Young Wizards - Diane Duane,526,https://archiveofourown.org/tags/Young%20Wizards%20-%20Diane%20Duane/works,Books *a* Literature
Hitchhiker's Guide to the Galaxy,514,https://archiveofourown.org/tags/Hitchhiker's%20Guide%20to%20the%20Galaxy/works,Books *a* Literature
Forgotten Realms,509,https://archiveofourown.org/tags/Forgotten%20Realms/works,Books *a* Literature
Cut & Run - Madeleine Urban & Abigail Roux,500,https://archiveofourown.org/tags/Cut%20*a*%20Run%20-%20Madeleine%20Urban%20*a*%20Abigail%20Roux/works,Books *a* Literature
Cthulhu Mythos - Fandom,499,https://archiveofourown.org/tags/Cthulhu%20Mythos%20-%20Fandom/works,Books *a* Literature
The Outsiders - All Media Types,498,https://archiveofourown.org/tags/The%20Outsiders%20-%20All%20Media%20Types/works,Books *a* Literature
Jeeves - P. G. Wodehouse,491,https://archiveofourown.org/tags/Jeeves%20-%20P*d*%20G*d*%20Wodehouse/works,Books *a* Literature
Anita Blake: Vampire Hunter - Laurell K. Hamilton,489,https://archiveofourown.org/tags/Anita%20Blake:%20Vampire%20Hunter%20-%20Laurell%20K*d*%20Hamilton/works,Books *a* Literature
Brokeback Mountain - All Media Types,489,https://archiveofourown.org/tags/Brokeback%20Mountain%20-%20All%20Media%20Types/works,Books *a* Literature
Skulduggery Pleasant - Derek Landy,489,https://archiveofourown.org/tags/Skulduggery%20Pleasant%20-%20Derek%20Landy/works,Books *a* Literature
Le Fantôme de l'Opéra | Phantom of the Opera - Gaston Leroux,469,https://archiveofourown.org/tags/Le%20Fant%C3%B4me%20de%20l'Op%C3%A9ra%20%7C%20Phantom%20of%20the%20Opera%20-%20Gaston%20Leroux/works,Books *a* Literature
Dexter Series - All Media Types,465,https://archiveofourown.org/tags/Dexter%20Series%20-%20All%20Media%20Types/works,Books *a* Literature
Nancy Drew - Carolyn Keene,459,https://archiveofourown.org/tags/Nancy%20Drew%20-%20Carolyn%20Keene/works,Books *a* Literature
