FRAGILE さよなら月の廃墟 | Fragile Dreams: Farewell Ruins of the Moon,41
スマイルプリキュア! | Smile PreCure!,41
AR∀GO ロンドン市警特殊犯罪捜査官 | Arago,40
Canaan (Anime),40
Girls und Panzer,40
Kiniro no Corda | La Corda d'Oro,40
Majo no Takkyuubin | Kiki's Delivery Service,40
Space ☆ Dandy,40
フレッシュプリキュア! | Fresh Pretty Cure!,39
Kimi ni Todoke | From Me to You,39
Little Busters!,39
Seiyou Kottou Yougashiten | Antique Bakery,39
Ergo Proxy (Anime),38
Ginyuu Mokushiroku Meine Liebe | Meine Liebe,38
賭ケグルイ | Kakegurui (Anime),38
俺物語!! | Ore Monogatari!!,38
聖闘士星矢: 黄金魂 | Saint Seiya: Soul of Gold,38
やはり俺の青春ラブコメはまちがっている。 | My Teen Romantic Comedy SNAFU (Anime),38
ドキドキ！プリキュア | DokiDoki! PreCure,37
Lucky Star - All Media Types,37
Majin Tantei Nougami Neuro,37
Popee the Performer (Anime),37
RH Plus,37
聖闘士星矢Ω | Saint Seiya Omega,37
終末のイゼッタ | Shuumatsu no Izetta | Izetta: The Last Witch (Anime),37
Tsukihime,37
YuruYuri,37
GaoGaiGar,36
ハートキャッチプリキュア! | Heartcatch Precure!,36
Kekkaishi,36
Nodame Cantabile (Anime & Manga),36
selector infected WIXOSS,36
Shirokuma Cafe | Polar Bear's Cafe,36
Tactics (Anime & Manga),36
Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai,35
Gate 7,35
Groove Adventure RAVE | Rave Master,35
ハピネスチャージプリキュア! | HappinessCharge PreCure!,35
Noein,35
Super Lovers (Anime & Manga),35
TsukiPro the Animation,35
1/2 Wangzi | 1/2 Prince,34
B-PROJECT 鼓動＊アンビシャス | B-PROJECT: Kodou Ambitious,34
CØDE:BREAKER | Code:Breaker,34
.hack//SIGN,34
北斗の拳 | Hokuto no Ken | Fist of the North Star,34
Seirei no Moribito | Guardian of the Sacred Spirit,34
スパイダーライダーズ ~オラクルの勇者たち | Spider Riders ~Oracle no Yuusha-tachi~,34
Strawberry Panic!,34
Tantei Gakuen Q | Detective Academy Q,34
鉄風 | Teppuu (Manga),34
Zombie-Loan,34
Densetsu no Yuusha no Densetsu | The Legend of the Legendary Heroes,33
Hajime no Ippo | Fighting Spirit,33
Love Mode,33
おおかみこどもの雨と雪 | Ookami Kodomo no Ame to Yuki | The Wolf Children Ame and Yuki,33
カーストヘヴン | Caste Heaven,32
Koko wa Greenwood | Here is Greenwood,32
魔法科高校の劣等生 | Mahouka Koukou no Rettousei | The Irregular at Magic High School,32
+Anima,31
Banana Fish,31
Crimson Spell,31
Digimon Universe: Appli Monsters,31
Ginga | Silver Fang,31
Lucky Star (Manga),31
凪のあすから | Nagi no Asukara | Nagi-Asu: A Lull in the Sea,31
R.O.D: Read or Die & Related Fandoms,31
Star Driver: Kagayaki no Takuto,31
Takumi-kun Series,31
Tonari no Kaibutsu-kun | My Little Monster,31
Toradora!,31
バチカン奇跡調査官 | Vatican Kiseki Chousakan | Vatican Miracle Examiner (Anime),31
Another - Ayatsuji Yukito,30
Bubblegum Crisis,30
Clover no Kuni no Alice | Alice in the Country of Clover,30
Dragon Age: Blood Mage no Seisen | Dragon Age: Dawn of the Seeker,30
El Hazard: The Magnificent World,30
orange - 高野苺 | Takano Ichigo,30
聖闘士星矢 Legend of Sanctuary | Saint Seiya: Legend of Sanctuary (2014),30
Sakamichi no Apollon | Kids on the Slope,30
"TRICKSTER - 江戸川乱歩「少年探偵団」より | Trickster: From Edogawa Ranpo's ""The Boy Detectives Club"" (Anime)",30
妖怪人間ベム | Youkai Ningen Bem | Humanoid Monster Bem,30
Blood-C,29
チア男子!! | Cheer Danshi!! | Cheer Boys!!,29
Flip Flappers (Anime),29
神無月の巫女 | Kannazuki no Miko | Destiny of the Shrine Maiden,29
寄生獣 | Kiseiju | Parasyte,29
Kuragehime | Princess Jellyfish,29
魔法少女育成計画 | Mahou Shoujo Ikusei Keikaku | Magical Girl Raising Project (Anime),29
ニセコイ | Nisekoi: False Love,29
Tetsuwan Atom | Astro Boy,29
G Gundam,28
がっこうぐらし! | Gakkou Gurashi! | School-Live!,28
Hachimitsu to Clover | Honey and Clover,28
からくりサーカス | Karakuri Circus,28
Red Garden,28
進撃！巨人中学校 | Shingeki! Kyojin Chuugakkou | Attack on Titan: Junior High,28
少年ハリウッド | Shounen Hollywood (Anime),28
Toward the Terra,28
Baka to Test to Shokanju | Baka and Test: Summon the Beasts,27
The Big O,27
citrus - サブロウタ | citrus - Saburouta,27
Giant Killing,27
Ojamajo Doremi,27
Oniisama E,27
특영반 | Supernatural Investigation Department (S.I.D.),27
私がモテないのはどう考えてもお前らが悪い! | Watamote - No Matter How I Look At It It's You Guys' Fault I'm Unpopular!,27
結城友奈は勇者である | Yuuki Yuuna wa Yuusha de aru | Yuki Yuna is a Hero,27
Amatsuki (Anime & Manga),26
Bakemonogatari,26
Bloody Monday - All Media Types,26
Gake no Ue no Ponyo | Ponyo,26
Gakuen Tokkei DUKLYON | Duklyon: Clamp School Defenders,26
Haibane Renmei,26
幻影ヲ駆ケル太陽 il sole penetra le illusioni | Day Break Illusion,26
