大逆転裁判 | Dai Gyakuten Saiban,55
Donkey Kong (Video Games),55
HetaOni,55
Oneshot (Video Game),55
Suikoden V,54
Yume Nikki | Dream Diary,54
Grand Theft Auto IV,53
恋してしまった星の王子 | Star-Crossed Myth,53
Dead or Alive (Video Games),52
Seven Kingdoms: The Princess Problem (Visual Novel),52
Wizard101,52
Zero: Shisei no Koe | Fatal Frame III: The Tormented,52
PaRappa the Rapper,51
Rockman Zero | Mega Man Zero,51
Shin Megami Tensei II,50
SMITE (Video Game),50
The Binding of Isaac (Video Game),49
Kiss x Kiss: Seirei Gakuen,49
Mario & Luigi RPG (Video Games),49
Mario Story | Paper Mario,49
Shadow of the Colossus,49
Spyro the Dragon (Video Games),49
Aveyond,48
Dragon's Dogma,48
Harvest Moon: Friends of Mineral Town,48
Lifeline (Video Game 2015),48
Long Live the Queen (Video Game),48
Baten Kaitos,47
Monkey Island,47
Pocket Monsters: Ultra Sun & Ultra Moon | Pokemon Ultra Sun & Ultra Moon Versions,47
殺戮の天使 | Satsuriku no Tenshi (Video Game),47
Super Mario Sunshine,47
BattleTech: MechWarrior,46
悪魔城ドラキュラ Castlevania | Castlevania: Lament of Innocence,46
Cookie Run (Video Game),46
Dance Central (Games),46
Final Fantasy III,46
Heroes of the Storm (Video Game),46
The Legend of Zelda: The Minish Cap,46
The Secret World,46
Defense of the Ancients | Dota,45
Kingdoms of Amalur,45
Vindictus,45
Where in the World Is Carmen Sandiego?,44
Brothers Conflict,43
Fallout 2,43
GrimGrimoire,43
剑侠情缘 | Jianxiaqingyuan | JX (Video Games),43
Journey (Video Game 2012),43
Metro 2033 & Related Fandoms,43
Star Trek Online,43
We Know the Devil (Visual Novel),43
Zero: Akai Chou | Fatal Frame II: Crimson Butterfly,43
Mirror's Edge,42
Panic Room: House of Secrets,42
To The Moon (Video Game),42
Back to the Future: The Game,41
Dark Souls I,41
FRAGILE さよなら月の廃墟 | Fragile Dreams: Farewell Ruins of the Moon,41
Gothic (Video Games),41
Heroes of Might and Magic (Video Games),41
Lux-Pain,41
El Shaddai: Ascension of the Metatron,41
Tales of Destiny,41
Caduceus | Trauma Center Series,40
Eternal Arcadia | Skies of Arcadia,40
.flow,40
Kiniro no Corda | La Corda d'Oro,40
英雄伝説VI 空の軌跡 | The Legend of Heroes: Sora no Kiseki (Video Games),40
Mad Father,40
Prey (Video Game 2017),40
Shin Megami Tensei,40
仙劍奇俠傳 | Xiānjiàn Qíxiá Zhuàn | The Legend of Sword and Fairy | Chinese Paladin - All Media Types,40
Dragon Quest VIII,39
Gravity Rush,39
Little Busters!,39
sweet pool,39
A3! (Video Game),38
Darkstalkers (Video Games),38
DC Universe Online,38
Mana Khemia: Alchemists of Al-Revis,38
Phantasy Star (Video Games),38
Ragnarok Online,38
Brave Frontier,37
Cartoon Network Universe: FusionFall,37
Mogeko Castle,37
Pikmin (Video Game),37
Starbound (Video Game),37
Tsukihime,37
Alan Wake (Video Game),36
Code:Realize ～創世の姫君～ | Code: Realize - Guardian of Rebirth (Visual Novel),36
Dark Souls II,36
God Eater (Video Games),36
Harvest Moon: A New Beginning,36
Paladins: Champions Of The Realm (Video Game),36
Pokemon Colosseum & XD,36
Quantum Break (Video Game),36
Skylanders - Fandom,36
Tales of Legendia,36
Tattered Weave (Video Game),36
Tron 2.0,36
Die Anstalt,35
Enderal (Video Game),35
Fatal Fury,35
黄金の太陽 開かれし封印 | Golden Sun,35
黄金の太陽 漆黒なる夜明け | Golden Sun: Dark Dawn,35
High School Story (Visual Novel),35
Hyper Light Drifter,35
The Legend of Dragoon,35
Magical Diary,35
Suikoden IV,35
Suikoden Tierkreis,35
Valkyrie Profile: Lenneth,35
F-Zero (Video Games),34
黄金の太陽 失われし時代 | Golden Sun: The Lost Age,34
Lollipop Chainsaw,34
Pocket Monsters: FireRed & LeafGreen | Pokemon FireRed & LeafGreen Versions,34
ARMS (Video Game),33
Cinders (Visual Novel),33
Corruption of Champions,33
Hollow Knight (Video Game),33
No More Heroes (Video Games),33
Sally Face (Video Games),33
閃乱カグラ | Senran Kagura,33
Afraid of Monsters & Cry of Fear,32
Aion (Video Game),32
Angry Birds - All Media Types,32
Breath of Fire Series (Video Games),32
Final Fantasy XI,32
Lost Odyssey,32
Mario & Sonic (Video Games),32
Warriors Orochi,32
Catherine (Video Game),31
The Darkness - All Media Types,31
Deadly Premonition | Red Seeds Profile,31
Den lengste reisen | The Longest Journey,31
Pokemon Fan Games,31
The Letter (Visual Novel),31
Zero | Fatal Frame,31
洞窟物語 | Cave Story,30
Clover no Kuni no Alice | Alice in the Country of Clover,30
Endless Summer (Visual Novel),30
Glitch (Video Game),30
The Legend of Zelda: Spirit Tracks,30
Nier Gestalt | Nier,30
Riviera: The Promised Land,30
Shin Megami Tensei: Devil Children,30
Virtual Hogwarts,30
City of Heroes,29
Club Penguin,29
Epic Mickey,29
Jet Set Radio,29
Luigi's Mansion (2001),29
Rune Factory 3: A Fantasy Harvest Moon,29
Cinderella Phenomenon (Visual Novel),28
The Last Guardian (Video Game),28
Puyo Puyo,28
Shadow Hearts,28
Terraria,28
Beyond: Two Souls,27
悪魔城ドラキュラ 闇の呪印 | Castlevania: Curse of Darkness,27
Dance with Devils (Video Game),27
Dead Rising,27
Doom (Video Games),27
Infinite Undiscovery,27
King's Quest (Video Games),27
S.T.A.L.K.E.R. (Video Games),27
SCP - Containment Breach,27
Story of Seasons: Trio of Towns,27
Brütal Legend,26
王者荣耀 | King of Glory (Video Game),26
The Legend of Zelda: Phantom Hourglass,26
LiEat (Video Games),26
Nuclear Throne (Video Game),26
Poison Pink | Eternal Poison,26
Star Wars Legends: Force Unleashed - All Media Types,26
Tales of Phantasia,26
Warcraft II,26
Black Rock Shooter - All Media Types,25
新・世界樹の迷宮2 ファフニールの騎士 | Etrian Odyssey Untold 2: The Fafnir Knight,25
Fran Bow (Video Game),25
Gaia Online,25
英雄伝説 VII | The Legend of Heroes VII (Video Games),25
Little Nightmares (Video Game),25
Starshine Legacy (Video Games),25
Thief (Video Game Original Series),25
Ar tonelico,24
幕末Rock | Bakumatsu Rock - All Media Types,24
End of Eternity | Resonance of Fate,24
零 濡鴉ノ巫女 | Fatal Frame: Maiden of Black Water,24
Fire Emblem 外伝 | Fire Emblem Gaiden,24
Harvest Moon: A Wonderful Life,24
ICO (Video Game),24
Jade Empire,24
The Legend of Zelda: Link's Awakening,24
Rule of Rose,24
Rune Factory 2: A Fantasy Harvest Moon,24
Valkyrie Profile 2: Silmeria,24
Disgaea: Hour of Darkness,23
Donkey Kong Country,23
Dragon Age: The Last Court,23
Harvest Moon: The Tale of Two Towns,23
Jet Set Radio Future,23
Labyrinths of Astoria (Visual Novel),23
Marvel vs. Capcom (Video Game),23
Paper Mario: The Thousand Year Door,23
Senjou no Valkyria | Valkyria Chronicles,23
Shovel Knight,23
Sword & Sworcery EP,23
王子様のプロポーズ | Be My Princess (Visual Novel),22
悪魔城伝説 | Castlevania lll: Dracula's Curse,22
Hello Neighbor (Video Game),22
Hotel Dusk,22
Invisible Inc. (Video Game),22
Plants vs Zombies,22
Stella Glow,22
スーパーロボット大戦 | Super Robot Wars,22
Warcraft: Orcs & Humans,22
Banjo-Kazooie Series,21
F.E.A.R. (Video Games),21
FTL: Faster Than Light (Video Game),21
Geneforge,21
Harvest Moon: Back To Nature,21
The Last Story,21
Luigi's Mansion: Dark Moon,21
Magna Carta: Tears of Blood,21
Majo no Ie | The Witch's House,21
Prince of Persia (Video Game 2008),21
ドSに恋して | Several Shades of Sadism (Video Game),21
Shadowrun: Hong Kong,21
Super Mario RPG: Legend of the Seven Stars,21
Thief (Video Game 2014),21
イース | Ys,21
Ace Combat,20
Alice Mare,20
Analogue: A Hate Story/Hate Plus (Visual Novel series),20
Bloody Roar,20
Castlevania: Mirror of Fate,20
Demon's Souls,20
Disgaea 3: Absence of Justice,20
Disgaea 5: Alliance of Vengeance,20
Firewatch (Video Game),20
Kichiku Megane,20
The Legend of Zelda: A Link to the Past,20
Nameless: The one thing you must recall,20
Pokemon + Nobunaga no Yabou | Pokemon Conquest,20
Rockman ZX | Mega Man ZX,20
Toontown Online,20
Um Jammer Lammy,20
Butterfly Soup (Visual Novel),19
Champions Online,19
Enzai: Falsely Accused,19
Freelancer,19
霧雨が降る森 | Kirisame ga furu mori | Forest of Drizzling Rain,19
Knights in the Nightmare,19
LEGO Harry Potter (Video Games),19
Magna Carta 2,19
魔女と百騎兵 | Majo to hyakkihei | The Witch and the Hundred Knight,19
Monument Valley (Video Game),19
Phantom of Inferno (Video Game),19
Slender: The Eight Pages,19
Star Control (Video Games),19
Strange Men (Video Games),19
Super Mario 3D World,19
Uncommon Time (Video Game),19
アーランドのアトリエ | Atelier: Arland Series (Video Games),18
Contact - Ambiguous Fandom,18
Final Fantasy Tactics Advance,18
Grim Fandango,18
ジョーカーの国のアリス | Joker no Kuni no Alice | Alice in the Country of Joker,18
Zelda II: The Adventure of Link,18
Radiata Stories,18
リズム怪盗R | Rhythm Thief & the Emperor’s Treasure,18
Shantae,18
Shin Megami Tensei: Strange Journey,18
The Technomancer (Video Game),18
Breath of Fire III,17
The Crown & the Flame (Visual Novels),17
Dragon Nest (Video Game),17
Epic Battle Fantasy,17
Fantasy Life (Video Game),17
For Honor (Video Game),17
Guild Wars (Video Game),17
Loren the Amazon Princess,17
Rune Factory: Tides of Destiny,17
The Sexy Brutale (Video Game),17
Tetris,17
黄昏のアトリエ | Atelier: Dusk Series (Video Games),16
A Dark Room (Video Game),16
The Darkness (Games),16
Demento | Haunting Ground,16
Disciples (Video Games),16
EVE Online,16
Final Fantasy Crystal Chronicles,16
Fire Emblem: Thracia 776,16
Flappy Bird (Video Game),16
Friday the 13th: The Game (Video Game),16
Gabriel Knight,16
Harvest Moon: Island of Happiness,16
梦间集 | Mèng Jiān Jí (Visual Novel),16
Oregon Trail (Video Game),16
The Path (Video Game),16
The Royal Romance (Visual Novel),16
Super Mario Odyssey (Video Game),16
Ascension (Visual Novel),15
Band Yarouze!,15
City of Love: Paris (Visual Novel),15
Civilization (Video Games),15
Digimon Wonderswan Series,15
Final Fantasy XII: Revenant Wings,15
Grand Theft Auto: The Ballad of Gay Tony,15
Gungnir: Inferno of the Demon Lance and the War of Heroes,15
Heroes Rise,15
イケメン戦国 時をかける恋 | Ikemen Sengoku: Toki o Kakeru Koi (Visual Novel),15
Knock-Knock (Video Game),15
Multi-User Dungeon Games,15
Planescape: Torment,15
Presentable Liberty,15
Remember Me (Video Game),15
リズム天国 | Rhythm Heaven (Video Games),15
Syberia,15
TERA (Video Game),15
Trusty Bell: Chopin no Yume | Eternal Sonata,15
Tyranny (Video Game),15
Zero: Tsukihami no Kamen | Fatal Frame IV: Mask of the Lunar Eclipse,15
Dark Cloud (Video Games),14
Disgaea 2: Cursed Memories,14
新・世界樹の迷宮 ミレニアムの少女 | Etrian Odyssey Untold: The Millennium Girl,14
Gunpoint (Video Game),14
Harvest Moon: Tree of Tranquility,14
Hitman (Video Games),14
Lost Dimension (Video Game),14
Metal Slug (Video Games),14
Overlord (Triumph Video Games),14
Pac-Man (Video Games),14
Papers Please (Video Game),14
プリティーリズム | Pretty Rhythm,14
Shall We Date?: Guard Me Sherlock!+,14
Tokimeki Memorial Girl's Side,14
Urban Dead,14
Vainglory (Video Game),14
Wild ARMs,14
The Witch's House,14
Advance Wars,13
AdventureQuest Worlds,13
Another World | Out of this World (Video Game),13
Ape Escape (Video Game),13
バトルガール ハイスクール | Battle Girl High School (Video Game),13
BeamNG.drive (Video Game),13
Castlevania 白夜の協奏曲 | Castlevania: Harmony of Dissonance,13
Child of Light (Video Game),13
Crysis Series (Video Games),13
Dark Savior,13
Evolve (Video Game),13
Final Fantasy Tactics A2: Grimoire of the Rift,13
Final Fantasy: Brave Exvius,13
그랜드체이스 | Grand Chase (Video Game),13
Harvest Moon DS Cute,13
Harvest Moon: Magical Melody,13
Max Payne - All Media Types,13
MediEvil (Video Games),13
Mystery Case Files (Video Games),13
Seven Knights (Video Game),13
Sid Meier's Alpha Centauri,13
Spellstorm (Video Game),13
SSX Tricky,13
World of Tanks,13
Agents of Mayhem (Video Game),12
